id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
75612,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.","ActionScienceFictionAdventureMystery spacecraftdystopiaspacedroneimaxhumanvsalien TomCruiseMorganFreemanOlgaKurylenkoAndreaRiseboroughNikolajCoster-Waldau JosephKosinski Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.","['Action', 'Science Fiction', 'Adventure', 'Mystery']","['spacecraft', 'dystopia', 'space', 'drone', 'imax', 'human vs alien']","['Tom Cruise', 'Morgan Freeman', 'Olga Kurylenko', 'Andrea Riseborough', 'Nikolaj Coster-Waldau']",Joseph Kosinski,6.4,4800,67.698004,2013,120000000,286168572,Epic,124.0
1895,Star Wars: Episode III - Revenge of the Sith,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.","ScienceFictionAdventureAction showdowndeathstarvisioncultfigurehatreddreamsequenceexpectantmotherspaceoperachancelchildbirth EwanMcGregorNataliePortmanHaydenChristensenIanMcDiarmidSamuelL.Jackson GeorgeLucas Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.","['Science Fiction', 'Adventure', 'Action']","['showdown', 'death star', 'vision', 'cult figure', 'hatred', 'dream sequence', 'expectant mother', 'space opera', 'chancel', 'childbirth', 'galactic war']","['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen', 'Ian McDiarmid', 'Samuel L. Jackson']",George Lucas,7.1,4116,44.108427,2005,113000000,850000000,Epic,140.0
1894,Star Wars: Episode II - Attack of the Clones,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.","AdventureActionScienceFiction senateinvestigationarmydeathstarjedicultfigureweddingviolencekendolasergun EwanMcGregorNataliePortmanHaydenChristensenIanMcDiarmidSamuelL.Jackson GeorgeLucas Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.","['Adventure', 'Action', 'Science Fiction']","['senate', 'investigation', 'army', 'death star', 'jedi', 'cult figure', 'wedding', 'violence', 'kendo', 'laser gun', 'space opera', 'spaceport', 'teenage rebellion', 'good becoming evil', 'alien race', 'mechanical hand', 'yoda']","['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen', 'Ian McDiarmid', 'Samuel L. Jackson']",George Lucas,6.4,3992,43.987061,2002,120000000,649398328,Epic,142.0
585,"Monsters, Inc.","James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.","AnimationComedyFamily monsterinfantenergysupplycompanyrivalryhijinksbestfriendscreamconveyorbeltenergycompany JohnGoodmanBillyCrystalMaryGibbsSteveBuscemiJamesCoburn PeteDocter James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.","['Animation', 'Comedy', 'Family']","['monster', 'infant', 'energy supply', 'company', 'rivalry', 'hijinks', 'best friend', 'scream', 'conveyor belt', 'energy company', 'friend']","['John Goodman', 'Billy Crystal', 'Mary Gibbs', 'Steve Buscemi', 'James Coburn']",Pete Docter,7.5,5996,106.815545,2001,115000000,562816256,Happy,92.0
76170,The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.","ActionScienceFictionAdventureFantasy japansamuraimutantworldwarimarvelcomicsuperherobasedoncomicbooksuperhumanduringcreditsstinger HughJackmanHiroyukiSanadaFamkeJanssenWillYunLeeTaoOkamoto JamesMangold Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.","['Action', 'Science Fiction', 'Adventure', 'Fantasy']","['japan', 'samurai', 'mutant', 'world war i', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'duringcreditsstinger']","['Hugh Jackman', 'Hiroyuki Sanada', 'Famke Janssen', 'Will Yun Lee', 'Tao Okamoto']",James Mangold,6.3,4053,15.953444,2013,120000000,415440673,Epic,126.0
1893,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.","AdventureActionScienceFiction prophecysenatequeentaskmastergalaxyapprenticetaxesspaceopera LiamNeesonEwanMcGregorNataliePortmanJakeLloydIanMcDiarmid GeorgeLucas Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.","['Adventure', 'Action', 'Science Fiction']","['prophecy', 'senate', 'queen', 'taskmaster', 'galaxy', 'apprentice', 'taxes', 'space opera']","['Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid']",George Lucas,6.3,4432,54.035265,1999,115000000,924317558,Epic,136.0
49519,The Croods,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.","AdventureAnimationComedyFamilyFantasy stoneagedaughterfatherprehistoricancientworldfatherdaughterrelationshipfamilycavemenaftercreditsstingerduringcreditsstinger NicolasCageEmmaStoneRyanReynoldsCatherineKeenerClorisLeachman ChrisSanders The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['stone age', 'daughter', 'father', 'prehistoric', 'ancient world', 'father daughter relationship', 'family', 'cavemen', 'aftercreditsstinger', 'duringcreditsstinger']","['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman']",Chris Sanders,6.8,2399,64.183321,2013,135000000,585178928,Epic,98.0
2395,Asterix at the Olympic Games,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina (portrayed by supermodel Vanessa Hessler). Brutus (Benoît Poelvoorde) uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar (Alain Delon) in the process.","FantasyAdventureComedyFamily competitiongreececolosseumolympicgamesemperormagichorseromanwildboargovernance ClovisCornillacGérardDepardieuFranckDuboscJoséGarciaStéphaneRousseau ThomasLangmann Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina (portrayed by supermodel Vanessa Hessler). Brutus (Benoît Poelvoorde) uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar (Alain Delon) in the process.","['Fantasy', 'Adventure', 'Comedy', 'Family']","['competition', 'greece', 'colosseum', 'olympic games', 'emperor', 'magic', 'horse', 'roman', 'wild boar', 'governance', 'galier']","['Clovis Cornillac', 'Gérard Depardieu', 'Franck Dubosc', 'José Garcia', 'Stéphane Rousseau']",Thomas Langmann,5.0,471,20.344364,2008,97250400,132900000,Epic,116.0
12100,Windtalkers,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.","DramaActionHistoryWar japanworldwariiradiotransmissionmarinecorpsu.s.armycodenavajopacificwar NicolasCageAdamBeachPeterStormareNoahEmmerichMarkRuffalo JohnWoo Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.","['Drama', 'Action', 'History', 'War']","['japan', 'world war ii', 'radio transmission', 'marine corps', 'u.s. army', 'code', 'navajo', 'pacific war']","['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich', 'Mark Ruffalo']",John Woo,5.8,341,18.714197,2002,115000000,77628265,Emotional,134.0
290595,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.","ActionAdventureDrama witchmagicfairytalesnowwhitehuntsman ChrisHemsworthCharlizeTheronEmilyBluntJessicaChastainNickFrost CedricNicolas-Troyan As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.","['Action', 'Adventure', 'Drama']","['witch', 'magic', 'fairy tale', 'snow white', 'huntsman']","['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt', 'Jessica Chastain', 'Nick Frost']",Cedric Nicolas-Troyan,6.0,1523,60.467984,2016,115000000,164602163,Epic,114.0
98566,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,ScienceFictionActionAdventureFantasyComedy martialartsterroristheromutationvanturtlevigilantesuperherobasedoncomicbookninja MeganFoxWillArnettWilliamFichtnerAlanRitchsonNoelFisher JonathanLiebesman The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']","['martial arts', 'terrorist', 'hero', 'mutation', 'van', 'turtle', 'vigilante', 'superhero', 'based on comic book', 'ninja', 'new york city', 'sewer', 'reboot', 'science experiment', '3d']","['Megan Fox', 'Will Arnett', 'William Fichtner', 'Alan Ritchson', 'Noel Fisher']",Jonathan Liebesman,5.8,2636,143.350376,2014,125000000,477200000,Epic,101.0
49047,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.","ScienceFictionThrillerDrama spacemissionlossspaceastronauttrappedinspace SandraBullockGeorgeClooneyEdHarrisOrtoIgnatiussenPhaldutSharma AlfonsoCuarón Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.","['Science Fiction', 'Thriller', 'Drama']","['space mission', 'loss', 'space', 'astronaut', 'trapped in space']","['Sandra Bullock', 'George Clooney', 'Ed Harris', 'Orto Ignatiussen', 'Phaldut Sharma']",Alfonso Cuarón,7.3,5751,110.153618,2013,105000000,716392705,Epic,91.0
9619,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.","ActionAdventureThriller helicoptersmalltownmayorevacuationmotellavavolcanocabinloversnaturaldisaster PierceBrosnanLindaHamiltonJamieRenéeSmithJeremyFoleyElizabethHoffman RogerDonaldson Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.","['Action', 'Adventure', 'Thriller']","['helicopter', 'small town', 'mayor', 'evacuation', 'motel', 'lava', 'volcano', 'cabin', 'lovers', 'natural disaster', 'partnership', 'volcanologist', 'rescue', 'explosion', 'scientist', 'seismograph', 'volcanic eruption', 'rowboat', 'catastrophe', 'acid', 'county fair', 'abandoned mine', 'volcanic ash']","['Pierce Brosnan', 'Linda Hamilton', 'Jamie Renée Smith', 'Jeremy Foley', 'Elizabeth Hoffman']",Roger Donaldson,5.7,428,16.90444,1997,116000000,178127760,Epic,108.0
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.","FantasyActionAdventureComedy brotherbrotherrelationshipturtlesequelbasedoncomicbookninjarat MeganFoxStephenAmellWillArnettLauraLinneyPetePloszek DaveGreen After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.","['Fantasy', 'Action', 'Adventure', 'Comedy']","['brother brother relationship', 'turtle', 'sequel', 'based on comic book', 'ninja', 'rat']","['Megan Fox', 'Stephen Amell', 'Will Arnett', 'Laura Linney', 'Pete Ploszek']",Dave Green,5.8,963,39.873791,2016,135000000,245623848,Epic,112.0
166424,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.","ActionAdventureScienceFiction teleportationtransformationtelekinesisportalmarvelcomicsuperherobasedoncomicbooksuperheroteamfantasticfourbodyhorror MilesTellerKateMaraMichaelB.JordanJamieBellTobyKebbell JoshTrank Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.","['Action', 'Adventure', 'Science Fiction']","['teleportation', 'transformation', 'telekinesis', 'portal', 'marvel comic', 'superhero', 'based on comic book', 'superhero team', 'fantastic four', 'body horror', 'invisible woman']","['Miles Teller', 'Kate Mara', 'Michael B. Jordan', 'Jamie Bell', 'Toby Kebbell']",Josh Trank,4.4,2278,38.126095,2015,120000000,167977596,Epic,100.0
1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.","ActionAdventureComedyFamilyFantasy museumskeletonnightshiftchaosgenghiskhanmayacivilizationnaturalhistorytheodorerooseveltdinosaurbasedonchildren'sbook BenStillerJakeCherryCarlaGuginoRobinWilliamsDickVanDyke ShawnLevy Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.","['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['museum', 'skeleton', 'night shift', 'chaos', 'genghis khan', 'maya civilization', 'natural history', 'theodore roosevelt', 'dinosaur', ""based on children's book"", 'magical object', 'security guard', 'duringcreditsstinger', 'inanimate objects coming to life']","['Ben Stiller', 'Jake Cherry', 'Carla Gugino', 'Robin Williams', 'Dick Van Dyke']",Shawn Levy,6.3,2862,48.780039,2006,110000000,574480841,Epic,108.0
254128,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.","ActionDramaThriller californiaearthquakecatastrophedisasterfilm3dsanandreassanandreascaliforniarescueoperation DwayneJohnsonAlexandraDaddarioCarlaGuginoIoanGruffuddArchiePanjabi BradPeyton In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.","['Action', 'Drama', 'Thriller']","['california', 'earthquake', 'catastrophe', 'disaster film', '3d', 'san andreas', 'san andreas california', 'rescue operation']","['Dwayne Johnson', 'Alexandra Daddario', 'Carla Gugino', 'Ioan Gruffudd', 'Archie Panjabi']",Brad Peyton,6.0,2968,100.412364,2015,110000000,470490832,Epic,114.0
714,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,AdventureActionThriller londonenglandenglandspychinanewsbroadcastintelligencetelevisionmissilemanipulationofthemediasecretintelligenceservice PierceBrosnanJonathanPryceMichelleYeohTeriHatcherRickyJay RogerSpottiswoode A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,"['Adventure', 'Action', 'Thriller']","['london england', 'england', 'spy', 'china', 'news broadcast', 'intelligence', 'television', 'missile', 'manipulation of the media', 'secret intelligence service', 'special car', 'tv station', 'media tycoon', 'navy', 'motorcycle', 'secret service', 'hamburg germany']","['Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher', 'Ricky Jay']",Roger Spottiswoode,6.0,925,42.887121,1997,110000000,333011068,Epic,119.0
2024,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.","DramaHistoryWarAction rebelsouthernusalossofsonmartialartsgenerallossoffamilypassioninsurgencefrenchdaughter MelGibsonHeathLedgerJoelyRichardsonJasonIsaacsTchékyKaryo RolandEmmerich After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.","['Drama', 'History', 'War', 'Action']","['rebel', 'southern usa', 'loss of son', 'martial arts', 'general', 'loss of family', 'passion', 'insurgence', 'french', 'daughter', 'south carolina', 'british', 'based on true story', 'gore', 'mission']","['Mel Gibson', 'Heath Ledger', 'Joely Richardson', 'Jason Isaacs', 'Tchéky Karyo']",Roland Emmerich,6.8,1099,23.657284,2000,110000000,215294342,Emotional,165.0
163,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.","ThrillerCrime sequelfabergéeggdutcheastindiancompanysecondpartgoldenegggoon GeorgeClooneyBradPittCatherineZeta-JonesJuliaRobertsAndyGarcía StevenSoderbergh Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.","['Thriller', 'Crime']","['sequel', 'fabergé egg', 'dutch eastindian company', 'second', 'part', 'golden egg', 'goon']","['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones', 'Julia Roberts', 'Andy García']",Steven Soderbergh,6.4,2124,76.840712,2004,110000000,362744280,Dark,125.0
787,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.","ActionComedyDramaThriller bombassassinsecretidentitysecretassaultriflegunmarriedcouplehitmandecoymarriagecrisis AngelinaJolieBradPittVinceVaughnAdamBrodyKerryWashington DougLiman After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.","['Action', 'Comedy', 'Drama', 'Thriller']","['bomb', 'assassin', 'secret identity', 'secret', 'assault rifle', 'gun', 'married couple', 'hitman', 'decoy', 'marriage crisis', 'marriage', 'job', 'dysfunctional marriage', 'gunfight', 'bullet wound']","['Angelina Jolie', 'Brad Pitt', 'Vince Vaughn', 'Adam Brody', 'Kerry Washington']",Doug Liman,6.5,2965,44.635452,2005,110000000,478207520,Epic,120.0
262500,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,AdventureScienceFictionThriller basedonnovelrevolutiondystopiasequeldystopicfutureyoungadult3ddivergent ShaileneWoodleyTheoJamesKateWinsletAnselElgortMilesTeller RobertSchwentke Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,"['Adventure', 'Science Fiction', 'Thriller']","['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', '3d', 'divergent']","['Shailene Woodley', 'Theo James', 'Kate Winslet', 'Ansel Elgort', 'Miles Teller']",Robert Schwentke,6.2,3829,103.718387,2015,110000000,295238201,Epic,119.0
2567,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.","Drama ladykillerpilotbiographywomanizeraviationphobiau.s.congressflyingboattestflight LeonardoDiCaprioCateBlanchettKateBeckinsaleJohnC.ReillyAlecBaldwin MartinScorsese A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",['Drama'],"['ladykiller', 'pilot', 'biography', 'womanizer', 'aviation', 'phobia', 'u.s. congress', 'flying boat', 'test flight']","['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly', 'Alec Baldwin']",Martin Scorsese,7.0,1489,45.616098,2004,116000000,102000000,Emotional,170.0
38745,Gulliver's Travels,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.","Comedy journalistforbiddenloveprincessroyalcourt3d JackBlackAmandaPeetEmilyBluntJasonSegelChrisO'Dowd RobLetterman Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",['Comedy'],"['journalist', 'forbidden love', 'princess', 'royal court', '3d']","['Jack Black', 'Amanda Peet', 'Emily Blunt', 'Jason Segel', ""Chris O'Dowd""]",Rob Letterman,4.9,621,22.845143,2010,112000000,237382724,Happy,85.0
40805,The Green Hornet,"Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).","ActionCrimeComedy bombmartialartsassassinvandalismnightclubtrainingknifepartyplayboysuperhero SethRogenJayChouChristophWaltzCameronDiazEdwardFurlong MichelGondry Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).","['Action', 'Crime', 'Comedy']","['bomb', 'martial arts', 'assassin', 'vandalism', 'nightclub', 'training', 'knife', 'party', 'playboy', 'superhero', 'revenge', 'trap', 'violence', 'kato', 'car chase', 'meth lab']","['Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz', 'Edward Furlong']",Michel Gondry,5.5,1251,31.703608,2011,120000000,227817248,Epic,119.0
53182,300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.","ActionWar basedongraphicnovelancientgreeceduringcreditsstingerseabattlehandtohandcombatminionsnavalwarfare3d SullivanStapletonEvaGreenLenaHeadeyCallanMulveyDavidWenham NoamMurro Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.","['Action', 'War']","['based on graphic novel', 'ancient greece', 'duringcreditsstinger', 'sea battle', 'hand to hand combat', 'minions', 'naval warfare', '3d']","['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Callan Mulvey', 'David Wenham']",Noam Murro,6.1,2397,71.510596,2014,110000000,337580051,Epic,102.0
